"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: name"
"com.almondtools.regexbench.Re2JMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"2,157654","0,016887","us/op",test2
"com.almondtools.regexbench.Re2JMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"2,095083","0,023200","us/op",test3
"com.almondtools.regexbench.Re2JMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"2,214404","0,103897","us/op",test4
"com.almondtools.regexbench.Re2JMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"0,436641","0,003426","us/op",test5
"com.almondtools.regexbench.Re2JMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"0,445645","0,004846","us/op",test6
"com.almondtools.regexbench.Re2JMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"1,684652","0,012878","us/op",test7
"com.almondtools.regexbench.Re2JMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"8,137691","0,144910","us/op",test8
"com.almondtools.regexbench.Re2JMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"4,294315","0,047046","us/op",test9
"com.almondtools.regexbench.Re2JMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"344,819877","2,892004","us/op",test10
"com.almondtools.regexbench.Re2JMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"3,286697","0,028136","us/op",test11
"com.almondtools.regexbench.Re2JMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"4,037937","0,032687","us/op",test12
"com.almondtools.regexbench.RexlexDefaultMatcherFindBenchmark.benchmarkFind","avgt",1,10,"0,194293","0,002476","us/op",test1
"com.almondtools.regexbench.RexlexDefaultMatcherFindBenchmark.benchmarkFind","avgt",1,10,"0,850145","0,007559","us/op",test2
"com.almondtools.regexbench.RexlexDefaultMatcherFindBenchmark.benchmarkFind","avgt",1,10,"7,170321","0,059636","us/op",test3
"com.almondtools.regexbench.RexlexDefaultMatcherFindBenchmark.benchmarkFind","avgt",1,10,"5,939881","0,047689","us/op",test4
"com.almondtools.regexbench.RexlexDefaultMatcherFindBenchmark.benchmarkFind","avgt",1,10,"7,768054","0,044780","us/op",test5
"com.almondtools.regexbench.RexlexDefaultMatcherFindBenchmark.benchmarkFind","avgt",1,10,"4,141764","0,052625","us/op",test6
"com.almondtools.regexbench.RexlexDefaultMatcherFindBenchmark.benchmarkFind","avgt",1,10,"3,165380","0,043952","us/op",test7
"com.almondtools.regexbench.RexlexDefaultMatcherFindBenchmark.benchmarkFind","avgt",1,10,"10,915305","0,086135","us/op",test8
"com.almondtools.regexbench.RexlexDefaultMatcherFindBenchmark.benchmarkFind","avgt",1,10,"7,308291","0,027386","us/op",test9
"com.almondtools.regexbench.RexlexDefaultMatcherFindBenchmark.benchmarkFind","avgt",1,10,"0,911271","0,006003","us/op",test10
"com.almondtools.regexbench.RexlexDefaultMatcherFindBenchmark.benchmarkFind","avgt",1,10,"794,388777","24,016957","us/op",test11
"com.almondtools.regexbench.RexlexDefaultMatcherFindBenchmark.benchmarkFind","avgt",1,10,"63,791152","0,433123","us/op",test12
"com.almondtools.regexbench.RexlexDefaultMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"549,979294","10,246059","us/op",test1
"com.almondtools.regexbench.RexlexDefaultMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"547,442012","11,496293","us/op",test2
"com.almondtools.regexbench.RexlexDefaultMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"555,572405","8,573487","us/op",test3
"com.almondtools.regexbench.RexlexDefaultMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"554,897120","8,908291","us/op",test4
"com.almondtools.regexbench.RexlexDefaultMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"61,401670","0,726195","us/op",test5
"com.almondtools.regexbench.RexlexDefaultMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"65,969293","5,062917","us/op",test6
"com.almondtools.regexbench.RexlexDefaultMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"648,885222","9,503435","us/op",test7
"com.almondtools.regexbench.RexlexDefaultMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"16661,809859","1200,111618","us/op",test8
"com.almondtools.regexbench.RexlexDefaultMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"9881,636862","664,890828","us/op",test9
"com.almondtools.regexbench.RexlexDefaultMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"200923,716207","14214,950037","us/op",test10
"com.almondtools.regexbench.RexlexDefaultMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"3512,048216","896,957104","us/op",test11
"com.almondtools.regexbench.RexlexDefaultMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"3506,536960","134,665939","us/op",test12
"com.almondtools.regexbench.RexlexOptimizedMatcherFindBenchmark.benchmarkFind","avgt",1,10,"0,306005","0,011556","us/op",test1
"com.almondtools.regexbench.RexlexOptimizedMatcherFindBenchmark.benchmarkFind","avgt",1,10,"1,149065","0,066544","us/op",test2
"com.almondtools.regexbench.RexlexOptimizedMatcherFindBenchmark.benchmarkFind","avgt",1,10,"7,047640","0,241350","us/op",test3
"com.almondtools.regexbench.RexlexOptimizedMatcherFindBenchmark.benchmarkFind","avgt",1,10,"6,823279","0,319069","us/op",test4
"com.almondtools.regexbench.RexlexOptimizedMatcherFindBenchmark.benchmarkFind","avgt",1,10,"0,327033","0,010478","us/op",test5
"com.almondtools.regexbench.RexlexOptimizedMatcherFindBenchmark.benchmarkFind","avgt",1,10,"0,928409","0,077687","us/op",test6
"com.almondtools.regexbench.RexlexOptimizedMatcherFindBenchmark.benchmarkFind","avgt",1,10,"0,562944","0,042928","us/op",test7
"com.almondtools.regexbench.RexlexOptimizedMatcherFindBenchmark.benchmarkFind","avgt",1,10,"3,001637","0,133511","us/op",test8
"com.almondtools.regexbench.RexlexOptimizedMatcherFindBenchmark.benchmarkFind","avgt",1,10,"3,199615","0,117163","us/op",test9
"com.almondtools.regexbench.RexlexOptimizedMatcherFindBenchmark.benchmarkFind","avgt",1,10,"1,628164","0,052055","us/op",test10
"com.almondtools.regexbench.RexlexOptimizedMatcherFindBenchmark.benchmarkFind","avgt",1,10,"772,501113","24,998487","us/op",test11
"com.almondtools.regexbench.RexlexOptimizedMatcherFindBenchmark.benchmarkFind","avgt",1,10,"61,292074","1,681209","us/op",test12
"com.almondtools.regexbench.RexlexOptimizedMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"1908,952003","574,523736","us/op",test1
"com.almondtools.regexbench.RexlexOptimizedMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"1701,762770","137,459267","us/op",test2
"com.almondtools.regexbench.RexlexOptimizedMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"1677,302892","181,323352","us/op",test3
"com.almondtools.regexbench.RexlexOptimizedMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"1665,340318","73,381110","us/op",test4
"com.almondtools.regexbench.RexlexOptimizedMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"197,589404","2,175552","us/op",test5
"com.almondtools.regexbench.RexlexOptimizedMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"192,651322","1,785652","us/op",test6
"com.almondtools.regexbench.RexlexOptimizedMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"644,339952","9,894146","us/op",test7
"com.almondtools.regexbench.RexlexOptimizedMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"15659,162637","197,356510","us/op",test8
"com.almondtools.regexbench.RexlexOptimizedMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"9783,980128","175,967667","us/op",test9
"com.almondtools.regexbench.RexlexOptimizedMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"188304,923650","3761,314170","us/op",test10
"com.almondtools.regexbench.RexlexOptimizedMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"8897,386325","82,012544","us/op",test11
"com.almondtools.regexbench.RexlexOptimizedMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"3211,963908","176,876176","us/op",test12
"com.almondtools.regexbench.RexlexSearchMatcherFindBenchmark.benchmarkFind","avgt",1,10,"0,268338","0,019143","us/op",test1
"com.almondtools.regexbench.RexlexSearchMatcherFindBenchmark.benchmarkFind","avgt",1,10,"0,931054","0,005770","us/op",test2
"com.almondtools.regexbench.RexlexSearchMatcherFindBenchmark.benchmarkFind","avgt",1,10,"6,422671","0,093571","us/op",test3
"com.almondtools.regexbench.RexlexSearchMatcherFindBenchmark.benchmarkFind","avgt",1,10,"6,133509","0,058545","us/op",test4
"com.almondtools.regexbench.RexlexSearchMatcherFindBenchmark.benchmarkFind","avgt",1,10,"0,303222","0,002119","us/op",test5
"com.almondtools.regexbench.RexlexSearchMatcherFindBenchmark.benchmarkFind","avgt",1,10,"0,773148","0,007616","us/op",test6
"com.almondtools.regexbench.RexlexSearchMatcherFindBenchmark.benchmarkFind","avgt",1,10,"1,675796","0,023597","us/op",test7
"com.almondtools.regexbench.RexlexSearchMatcherFindBenchmark.benchmarkFind","avgt",1,10,"4,330528","0,064253","us/op",test8
"com.almondtools.regexbench.RexlexSearchMatcherFindBenchmark.benchmarkFind","avgt",1,10,"6,946337","0,071630","us/op",test9
"com.almondtools.regexbench.RexlexSearchMatcherFindBenchmark.benchmarkFind","avgt",1,10,"1,030191","0,012581","us/op",test10
"com.almondtools.regexbench.RexlexSearchMatcherFindBenchmark.benchmarkFind","avgt",1,10,"732,607030","12,936512","us/op",test11
"com.almondtools.regexbench.RexlexSearchMatcherFindBenchmark.benchmarkFind","avgt",1,10,"46,962457","0,483133","us/op",test12
"com.almondtools.regexbench.RexlexSearchMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"1700,726915","271,114412","us/op",test1
"com.almondtools.regexbench.RexlexSearchMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"1713,404780","213,653737","us/op",test2
"com.almondtools.regexbench.RexlexSearchMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"1637,067110","90,142749","us/op",test3
"com.almondtools.regexbench.RexlexSearchMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"1714,559262","241,905369","us/op",test4
"com.almondtools.regexbench.RexlexSearchMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"204,098797","3,839636","us/op",test5
"com.almondtools.regexbench.RexlexSearchMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"193,986340","3,144344","us/op",test6
"com.almondtools.regexbench.RexlexSearchMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"2116,755344","433,933380","us/op",test7
"com.almondtools.regexbench.RexlexSearchMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"48399,630987","753,747798","us/op",test8
"com.almondtools.regexbench.RexlexSearchMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"28664,565610","261,347922","us/op",test9
"com.almondtools.regexbench.RexlexSearchMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"1396138,127200","279670,586960","us/op",test10
"com.almondtools.regexbench.RexlexSearchMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"8970,089850","172,310641","us/op",test11
"com.almondtools.regexbench.RexlexSearchMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"9664,729190","146,784762","us/op",test12
"com.almondtools.regexbench.SCBPGlushkovMatcherFindBenchmark.benchmarkFind","avgt",1,10,"2,264375","0,023826","us/op",test1
"com.almondtools.regexbench.SCBPGlushkovMatcherFindBenchmark.benchmarkFind","avgt",1,10,"7,569524","0,430327","us/op",test2
"com.almondtools.regexbench.SCBPGlushkovMatcherFindBenchmark.benchmarkFind","avgt",1,10,"48,217756","0,331948","us/op",test3
"com.almondtools.regexbench.SCBPGlushkovMatcherFindBenchmark.benchmarkFind","avgt",1,10,"47,107805","0,475374","us/op",test4
"com.almondtools.regexbench.SCBPGlushkovMatcherFindBenchmark.benchmarkFind","avgt",1,10,"4,492370","0,043258","us/op",test5
"com.almondtools.regexbench.SCBPGlushkovMatcherFindBenchmark.benchmarkFind","avgt",1,10,"7,994911","0,174249","us/op",test6
"com.almondtools.regexbench.SCBPGlushkovMatcherFindBenchmark.benchmarkFind","avgt",1,10,"10,789113","0,182450","us/op",test7
"com.almondtools.regexbench.SCBPGlushkovMatcherFindBenchmark.benchmarkFind","avgt",1,10,"43,907151","0,621365","us/op",test8
"com.almondtools.regexbench.SCBPGlushkovMatcherFindBenchmark.benchmarkFind","avgt",1,10,"60,035405","0,435867","us/op",test9
"com.almondtools.regexbench.SCBPGlushkovMatcherFindBenchmark.benchmarkFind","avgt",1,10,"24,226057","0,204383","us/op",test10
"com.almondtools.regexbench.SCBPGlushkovMatcherFindBenchmark.benchmarkFind","avgt",1,10,"5325,250556","97,014750","us/op",test11
"com.almondtools.regexbench.SCBPGlushkovMatcherFindBenchmark.benchmarkFind","avgt",1,10,"425,481520","6,680990","us/op",test12
"com.almondtools.regexbench.SCBPGlushkovMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"143,413754","4,643135","us/op",test1
"com.almondtools.regexbench.SCBPGlushkovMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"143,219528","3,291017","us/op",test2
"com.almondtools.regexbench.SCBPGlushkovMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"144,319699","2,876026","us/op",test3
"com.almondtools.regexbench.SCBPGlushkovMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"139,769090","1,121350","us/op",test4
"com.almondtools.regexbench.SCBPGlushkovMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"8,938096","0,120700","us/op",test5
"com.almondtools.regexbench.SCBPGlushkovMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"8,984817","0,053980","us/op",test6
"com.almondtools.regexbench.SCBPGlushkovMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"56,598704","1,035931","us/op",test7
"com.almondtools.regexbench.SCBPGlushkovMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"1990,643460","30,303743","us/op",test8
"com.almondtools.regexbench.SCBPGlushkovMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"305,717229","3,721290","us/op",test9
"com.almondtools.regexbench.SCBPGlushkovMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"7016205,680200","331989,609604","us/op",test10
"com.almondtools.regexbench.SCBPGlushkovMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"190,592048","1,397846","us/op",test11
"com.almondtools.regexbench.SCBPGlushkovMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"305,583982","7,942471","us/op",test12
"com.almondtools.regexbench.SCMultiFactorMatcherFindBenchmark.benchmarkFind","avgt",1,10,"1,407145","0,015809","us/op",test1
"com.almondtools.regexbench.SCMultiFactorMatcherFindBenchmark.benchmarkFind","avgt",1,10,"3,942153","0,047229","us/op",test2
"com.almondtools.regexbench.SCMultiFactorMatcherFindBenchmark.benchmarkFind","avgt",1,10,"25,592245","0,145210","us/op",test3
"com.almondtools.regexbench.SCMultiFactorMatcherFindBenchmark.benchmarkFind","avgt",1,10,"8,670563","0,070241","us/op",test4
"com.almondtools.regexbench.SCMultiFactorMatcherFindBenchmark.benchmarkFind","avgt",1,10,"84,942258","1,357984","us/op",test5
"com.almondtools.regexbench.SCMultiFactorMatcherFindBenchmark.benchmarkFind","avgt",1,10,"39,451191","0,276930","us/op",test6
"com.almondtools.regexbench.SCMultiFactorMatcherFindBenchmark.benchmarkFind","avgt",1,10,"15,842240","0,112723","us/op",test7
"com.almondtools.regexbench.SCMultiFactorMatcherFindBenchmark.benchmarkFind","avgt",1,10,"79,363264","1,034236","us/op",test8
"com.almondtools.regexbench.SCMultiFactorMatcherFindBenchmark.benchmarkFind","avgt",1,10,"14,655558","0,134317","us/op",test9
"com.almondtools.regexbench.SCMultiFactorMatcherFindBenchmark.benchmarkFind","avgt",1,10,"1,691130","0,010423","us/op",test10
"com.almondtools.regexbench.SCMultiFactorMatcherFindBenchmark.benchmarkFind","avgt",1,10,"1190,462536","11,211301","us/op",test11
"com.almondtools.regexbench.SCMultiFactorMatcherFindBenchmark.benchmarkFind","avgt",1,10,"63,492986","0,870688","us/op",test12
"com.almondtools.regexbench.SCMultiFactorMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"43,228310","2,870223","us/op",test1
"com.almondtools.regexbench.SCMultiFactorMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"43,855001","0,451093","us/op",test2
"com.almondtools.regexbench.SCMultiFactorMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"43,587449","0,361399","us/op",test3
