"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: name"
"com.almondtools.regexbench.JdkMatcherFindBenchmark.benchmarkFind","avgt",1,10,"2,234690","0,008421","us/op",test2
"com.almondtools.regexbench.JdkMatcherFindBenchmark.benchmarkFind","avgt",1,10,"26,332670","0,247582","us/op",test3
"com.almondtools.regexbench.JdkMatcherFindBenchmark.benchmarkFind","avgt",1,10,"26,119482","2,253498","us/op",test4
"com.almondtools.regexbench.JdkMatcherFindBenchmark.benchmarkFind","avgt",1,10,"5,332603","0,033412","us/op",test5
"com.almondtools.regexbench.JdkMatcherFindBenchmark.benchmarkFind","avgt",1,10,"5,275789","0,023411","us/op",test6
"com.almondtools.regexbench.JdkMatcherFindBenchmark.benchmarkFind","avgt",1,10,"0,395281","0,001623","us/op",test7
"com.almondtools.regexbench.JdkMatcherFindBenchmark.benchmarkFind","avgt",1,10,"9,759767","0,084187","us/op",test8
"com.almondtools.regexbench.JdkMatcherFindBenchmark.benchmarkFind","avgt",1,10,"12,799647","0,094626","us/op",test9
"com.almondtools.regexbench.JdkMatcherFindBenchmark.benchmarkFind","avgt",1,10,"401,519709","2,203165","us/op",test10
"com.almondtools.regexbench.JdkMatcherFindBenchmark.benchmarkFind","avgt",1,9,"1396,643535","22,314210","us/op",test11
"com.almondtools.regexbench.JdkMatcherFindBenchmark.benchmarkFind","avgt",1,10,"192,410928","18,160628","us/op",test12
"com.almondtools.regexbench.RexlexDefaultMatcherFindBenchmark.benchmarkFind","avgt",1,10,"0,210918","0,000952","us/op",test1
"com.almondtools.regexbench.RexlexDefaultMatcherFindBenchmark.benchmarkFind","avgt",1,10,"0,912835","0,009453","us/op",test2
"com.almondtools.regexbench.RexlexDefaultMatcherFindBenchmark.benchmarkFind","avgt",1,10,"7,605603","0,212771","us/op",test3
"com.almondtools.regexbench.RexlexDefaultMatcherFindBenchmark.benchmarkFind","avgt",1,10,"6,582033","0,028252","us/op",test4
"com.almondtools.regexbench.RexlexDefaultMatcherFindBenchmark.benchmarkFind","avgt",1,10,"8,888963","0,027254","us/op",test5
"com.almondtools.regexbench.RexlexDefaultMatcherFindBenchmark.benchmarkFind","avgt",1,10,"5,107349","0,034867","us/op",test6
"com.almondtools.regexbench.RexlexDefaultMatcherFindBenchmark.benchmarkFind","avgt",1,10,"3,648597","0,068197","us/op",test7
"com.almondtools.regexbench.RexlexDefaultMatcherFindBenchmark.benchmarkFind","avgt",1,10,"12,334885","0,037401","us/op",test8
"com.almondtools.regexbench.RexlexDefaultMatcherFindBenchmark.benchmarkFind","avgt",1,10,"8,067834","0,029391","us/op",test9
"com.almondtools.regexbench.RexlexDefaultMatcherFindBenchmark.benchmarkFind","avgt",1,10,"0,879402","0,004878","us/op",test10
"com.almondtools.regexbench.RexlexDefaultMatcherFindBenchmark.benchmarkFind","avgt",1,10,"844,087719","9,582224","us/op",test11
"com.almondtools.regexbench.RexlexDefaultMatcherFindBenchmark.benchmarkFind","avgt",1,10,"61,901519","0,229516","us/op",test12
"com.almondtools.regexbench.RexlexOptimizedMatcherFindBenchmark.benchmarkFind","avgt",1,10,"0,259532","0,000896","us/op",test1
"com.almondtools.regexbench.RexlexOptimizedMatcherFindBenchmark.benchmarkFind","avgt",1,10,"1,087196","0,008655","us/op",test2
"com.almondtools.regexbench.RexlexOptimizedMatcherFindBenchmark.benchmarkFind","avgt",1,10,"6,636886","0,147160","us/op",test3
"com.almondtools.regexbench.RexlexOptimizedMatcherFindBenchmark.benchmarkFind","avgt",1,10,"6,228527","0,166326","us/op",test4
"com.almondtools.regexbench.RexlexOptimizedMatcherFindBenchmark.benchmarkFind","avgt",1,10,"0,304147","0,000911","us/op",test5
"com.almondtools.regexbench.RexlexOptimizedMatcherFindBenchmark.benchmarkFind","avgt",1,10,"0,799022","0,005659","us/op",test6
"com.almondtools.regexbench.RexlexOptimizedMatcherFindBenchmark.benchmarkFind","avgt",1,10,"0,451839","0,003737","us/op",test7
"com.almondtools.regexbench.RexlexOptimizedMatcherFindBenchmark.benchmarkFind","avgt",1,10,"4,474617","0,026688","us/op",test8
"com.almondtools.regexbench.RexlexOptimizedMatcherFindBenchmark.benchmarkFind","avgt",1,10,"4,191385","0,020973","us/op",test9
"com.almondtools.regexbench.RexlexOptimizedMatcherFindBenchmark.benchmarkFind","avgt",1,10,"1,461861","0,009476","us/op",test10
"com.almondtools.regexbench.RexlexOptimizedMatcherFindBenchmark.benchmarkFind","avgt",1,10,"746,233321","10,366780","us/op",test11
"com.almondtools.regexbench.RexlexOptimizedMatcherFindBenchmark.benchmarkFind","avgt",1,10,"72,684029","0,572344","us/op",test12
"com.almondtools.regexbench.RexlexSearchMatcherFindBenchmark.benchmarkFind","avgt",1,10,"0,255419","0,001248","us/op",test1
"com.almondtools.regexbench.RexlexSearchMatcherFindBenchmark.benchmarkFind","avgt",1,10,"1,063338","0,006630","us/op",test2
"com.almondtools.regexbench.RexlexSearchMatcherFindBenchmark.benchmarkFind","avgt",1,10,"6,599132","0,053609","us/op",test3
"com.almondtools.regexbench.RexlexSearchMatcherFindBenchmark.benchmarkFind","avgt",1,10,"6,263704","0,039631","us/op",test4
"com.almondtools.regexbench.RexlexSearchMatcherFindBenchmark.benchmarkFind","avgt",1,10,"0,309195","0,001862","us/op",test5
"com.almondtools.regexbench.RexlexSearchMatcherFindBenchmark.benchmarkFind","avgt",1,10,"0,801998","0,017651","us/op",test6
"com.almondtools.regexbench.RexlexSearchMatcherFindBenchmark.benchmarkFind","avgt",1,10,"1,762781","0,018100","us/op",test7
"com.almondtools.regexbench.RexlexSearchMatcherFindBenchmark.benchmarkFind","avgt",1,10,"5,124878","0,044791","us/op",test8
"com.almondtools.regexbench.RexlexSearchMatcherFindBenchmark.benchmarkFind","avgt",1,10,"7,582146","0,045444","us/op",test9
"com.almondtools.regexbench.RexlexSearchMatcherFindBenchmark.benchmarkFind","avgt",1,10,"0,986380","0,010919","us/op",test10
"com.almondtools.regexbench.RexlexSearchMatcherFindBenchmark.benchmarkFind","avgt",1,10,"748,980276","5,571946","us/op",test11
"com.almondtools.regexbench.RexlexSearchMatcherFindBenchmark.benchmarkFind","avgt",1,10,"53,750958","0,606927","us/op",test12
"com.almondtools.regexbench.SCMultiFactorMatcherFindBenchmark.benchmarkFind","avgt",1,10,"1,486467","0,004535","us/op",test1
"com.almondtools.regexbench.SCMultiFactorMatcherFindBenchmark.benchmarkFind","avgt",1,10,"4,423312","0,027797","us/op",test2
"com.almondtools.regexbench.SCMultiFactorMatcherFindBenchmark.benchmarkFind","avgt",1,10,"32,194027","0,185739","us/op",test3
"com.almondtools.regexbench.SCMultiFactorMatcherFindBenchmark.benchmarkFind","avgt",1,10,"8,024286","0,098361","us/op",test4
"com.almondtools.regexbench.SCMultiFactorMatcherFindBenchmark.benchmarkFind","avgt",1,10,"86,357526","1,823070","us/op",test5
"com.almondtools.regexbench.SCMultiFactorMatcherFindBenchmark.benchmarkFind","avgt",1,10,"39,718604","0,322556","us/op",test6
"com.almondtools.regexbench.SCMultiFactorMatcherFindBenchmark.benchmarkFind","avgt",1,10,"16,122768","0,128466","us/op",test7
"com.almondtools.regexbench.SCMultiFactorMatcherFindBenchmark.benchmarkFind","avgt",1,10,"89,128352","0,992495","us/op",test8
"com.almondtools.regexbench.SCMultiFactorMatcherFindBenchmark.benchmarkFind","avgt",1,10,"18,413114","0,214355","us/op",test9
"com.almondtools.regexbench.SCMultiFactorMatcherFindBenchmark.benchmarkFind","avgt",1,10,"1,572254","0,016843","us/op",test10
"com.almondtools.regexbench.SCMultiFactorMatcherFindBenchmark.benchmarkFind","avgt",1,10,"1131,885411","16,022020","us/op",test11
"com.almondtools.regexbench.SCMultiFactorMatcherFindBenchmark.benchmarkFind","avgt",1,10,"75,040379","0,981040","us/op",test12
