"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: name"
"com.almondtools.regexbench.JRegexMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"0,253272","0,000669","us/op",test5
"com.almondtools.regexbench.JRegexMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"0,259597","0,003564","us/op",test6
"com.almondtools.regexbench.JRegexMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"0,524154","0,017002","us/op",test7
"com.almondtools.regexbench.JRegexMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"2,473293","0,010769","us/op",test8
"com.almondtools.regexbench.JRegexMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"1,295842","0,009568","us/op",test9
"com.almondtools.regexbench.JRegexMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"116,368303","0,904773","us/op",test10
"com.almondtools.regexbench.JRegexMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"1,112905","0,003003","us/op",test11
"com.almondtools.regexbench.JRegexMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"1,360909","0,007472","us/op",test12
"com.almondtools.regexbench.JdkMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"0,409650","0,004920","us/op",test1
"com.almondtools.regexbench.JdkMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"0,416976","0,002295","us/op",test2
"com.almondtools.regexbench.JdkMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"0,417074","0,001310","us/op",test3
"com.almondtools.regexbench.JdkMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"0,418566","0,002049","us/op",test4
"com.almondtools.regexbench.JdkMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"0,129711","0,000642","us/op",test5
"com.almondtools.regexbench.JdkMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"0,128409","0,000989","us/op",test6
"com.almondtools.regexbench.JdkMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"0,327760","0,002344","us/op",test7
"com.almondtools.regexbench.JdkMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"0,641432","0,001880","us/op",test8
"com.almondtools.regexbench.JdkMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"0,501485","0,004101","us/op",test9
"com.almondtools.regexbench.JdkMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"61,048064","0,554464","us/op",test10
"com.almondtools.regexbench.JdkMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"0,562361","0,003041","us/op",test11
"com.almondtools.regexbench.JdkMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"1,006175","0,005436","us/op",test12
"com.almondtools.regexbench.RexlexDefaultMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"559,387501","3,273927","us/op",test1
"com.almondtools.regexbench.RexlexDefaultMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"560,081940","1,296921","us/op",test2
"com.almondtools.regexbench.RexlexDefaultMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"562,072196","2,597663","us/op",test3
"com.almondtools.regexbench.RexlexDefaultMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"559,973916","7,225847","us/op",test4
"com.almondtools.regexbench.RexlexDefaultMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"62,984574","0,640872","us/op",test5
"com.almondtools.regexbench.RexlexDefaultMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"61,961856","0,416283","us/op",test6
"com.almondtools.regexbench.RexlexDefaultMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"638,332640","5,142506","us/op",test7
"com.almondtools.regexbench.RexlexDefaultMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"15486,958936","160,718201","us/op",test8
"com.almondtools.regexbench.RexlexDefaultMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"9021,934380","43,984253","us/op",test9
"com.almondtools.regexbench.RexlexDefaultMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"182073,408167","1678,983490","us/op",test10
"com.almondtools.regexbench.RexlexDefaultMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"2768,624084","188,915594","us/op",test11
"com.almondtools.regexbench.RexlexDefaultMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"3184,443544","159,493315","us/op",test12
"com.almondtools.regexbench.RexlexOptimizedMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"1694,481379","50,608577","us/op",test1
"com.almondtools.regexbench.RexlexOptimizedMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"1672,933395","42,757703","us/op",test2
"com.almondtools.regexbench.RexlexOptimizedMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"1651,298733","74,574241","us/op",test3
"com.almondtools.regexbench.RexlexOptimizedMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"1658,518499","45,329850","us/op",test4
"com.almondtools.regexbench.RexlexOptimizedMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"204,997049","1,952924","us/op",test5
"com.almondtools.regexbench.RexlexOptimizedMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"205,483939","1,498308","us/op",test6
"com.almondtools.regexbench.RexlexOptimizedMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"658,773193","3,662449","us/op",test7
"com.almondtools.regexbench.RexlexOptimizedMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"15739,515102","174,175533","us/op",test8
"com.almondtools.regexbench.RexlexOptimizedMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"9578,898629","314,401602","us/op",test9
"com.almondtools.regexbench.RexlexOptimizedMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"186738,385117","3067,893541","us/op",test10
"com.almondtools.regexbench.RexlexOptimizedMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"8838,077704","119,608447","us/op",test11
"com.almondtools.regexbench.RexlexOptimizedMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"3184,301772","108,502562","us/op",test12
"com.almondtools.regexbench.RexlexSearchMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"1662,652808","66,624112","us/op",test1
"com.almondtools.regexbench.RexlexSearchMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"1663,037587","28,197618","us/op",test2
"com.almondtools.regexbench.RexlexSearchMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"1661,675907","35,296065","us/op",test3
"com.almondtools.regexbench.RexlexSearchMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"1652,462828","33,497959","us/op",test4
"com.almondtools.regexbench.RexlexSearchMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"191,667467","5,992736","us/op",test5
"com.almondtools.regexbench.RexlexSearchMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"204,447888","2,153526","us/op",test6
"com.almondtools.regexbench.RexlexSearchMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"2041,541678","42,055230","us/op",test7
"com.almondtools.regexbench.RexlexSearchMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"48515,184076","283,368107","us/op",test8
"com.almondtools.regexbench.RexlexSearchMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"28950,288057","178,569061","us/op",test9
"com.almondtools.regexbench.RexlexSearchMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"1562259,086600","306078,335465","us/op",test10
"com.almondtools.regexbench.RexlexSearchMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"8881,796642","104,190331","us/op",test11
"com.almondtools.regexbench.RexlexSearchMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"9639,993310","142,656800","us/op",test12
"com.almondtools.regexbench.SCMultiFactorMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"44,188564","0,268171","us/op",test1
"com.almondtools.regexbench.SCMultiFactorMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"45,544578","0,387670","us/op",test2
"com.almondtools.regexbench.SCMultiFactorMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"43,843852","0,394546","us/op",test3
"com.almondtools.regexbench.SCMultiFactorMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"44,103082","0,958052","us/op",test4
"com.almondtools.regexbench.SCMultiFactorMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"12,648841","0,069049","us/op",test5
"com.almondtools.regexbench.SCMultiFactorMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"13,521081","0,050026","us/op",test6
"com.almondtools.regexbench.SCMultiFactorMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"25,544928","0,277210","us/op",test7
"com.almondtools.regexbench.SCMultiFactorMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"118,921784","7,456479","us/op",test8
"com.almondtools.regexbench.SCMultiFactorMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"81,641860","0,584195","us/op",test9
"com.almondtools.regexbench.SCMultiFactorMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"757008,271250","9071,798780","us/op",test10
"com.almondtools.regexbench.SCMultiFactorMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"69,283519","0,359439","us/op",test11
"com.almondtools.regexbench.SCMultiFactorMatcherPrepareBenchmark.benchmarkPrepare","avgt",1,10,"80,699238","0,752500","us/op",test12
