"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: name"
"com.almondtools.regexbench.JdkBenchmark.benchmarkFind","avgt",1,10,"12,961076","0,106665","us/op",test9
"com.almondtools.regexbench.JdkBenchmark.benchmarkFind","avgt",1,10,"403,938054","4,179551","us/op",test10
"com.almondtools.regexbench.JdkBenchmark.benchmarkFind","avgt",1,9,"1405,498175","13,099347","us/op",test11
"com.almondtools.regexbench.JdkBenchmark.benchmarkFind","avgt",1,10,"191,519261","13,949819","us/op",test12
"com.almondtools.regexbench.PSMatchBenchmark.benchmarkFind","avgt",1,10,"0,144635","0,001472","us/op",test1
"com.almondtools.regexbench.PSMatchBenchmark.benchmarkFind","avgt",1,10,"0,600707","0,004721","us/op",test2
"com.almondtools.regexbench.PSMatchBenchmark.benchmarkFind","avgt",1,10,"9,130480","0,059076","us/op",test3
"com.almondtools.regexbench.PSMatchBenchmark.benchmarkFind","avgt",1,10,"6,849267","0,045939","us/op",test4
"com.almondtools.regexbench.PSMatchBenchmark.benchmarkFind","avgt",1,10,"5,575995","0,206666","us/op",test5
"com.almondtools.regexbench.PSMatchBenchmark.benchmarkFind","avgt",1,10,"3,592080","0,017583","us/op",test6
"com.almondtools.regexbench.PSMatchBenchmark.benchmarkFind","avgt",1,10,"2,763899","0,023744","us/op",test7
"com.almondtools.regexbench.PSMatchBenchmark.benchmarkFind","avgt",1,10,"11,438931","0,101535","us/op",test8
"com.almondtools.regexbench.PSMatchBenchmark.benchmarkFind","avgt",1,10,"8,826423","0,091190","us/op",test9
"com.almondtools.regexbench.PSMatchBenchmark.benchmarkFind","avgt",1,10,"0,801205","0,007984","us/op",test10
"com.almondtools.regexbench.PSMatchBenchmark.benchmarkFind","avgt",1,10,"940,845994","3,980830","us/op",test11
"com.almondtools.regexbench.PSMatchBenchmark.benchmarkFind","avgt",1,10,"55,134142","0,394118","us/op",test12
"com.almondtools.regexbench.PSSearchBenchmark.benchmarkFind","avgt",1,10,"1,032487","0,029286","us/op",test1
"com.almondtools.regexbench.PSSearchBenchmark.benchmarkFind","avgt",1,10,"2,161501","0,015357","us/op",test2
"com.almondtools.regexbench.PSSearchBenchmark.benchmarkFind","avgt",1,10,"10,283704","0,038179","us/op",test3
"com.almondtools.regexbench.PSSearchBenchmark.benchmarkFind","avgt",1,10,"7,796720","0,092753","us/op",test4
"com.almondtools.regexbench.PSSearchBenchmark.benchmarkFind","avgt",1,10,"0,643596","0,003896","us/op",test5
"com.almondtools.regexbench.PSSearchBenchmark.benchmarkFind","avgt",1,10,"3,601614","0,064420","us/op",test6
"com.almondtools.regexbench.PSSearchBenchmark.benchmarkFind","avgt",1,10,"2,033577","0,032952","us/op",test7
"com.almondtools.regexbench.PSSearchBenchmark.benchmarkFind","avgt",1,10,"6,028811","0,038889","us/op",test8
"com.almondtools.regexbench.PSSearchBenchmark.benchmarkFind","avgt",1,10,"10,471248","0,145119","us/op",test9
"com.almondtools.regexbench.PSSearchBenchmark.benchmarkFind","avgt",1,10,"1,116102","0,013920","us/op",test10
"com.almondtools.regexbench.PSSearchBenchmark.benchmarkFind","avgt",1,10,"878,964677","4,839379","us/op",test11
"com.almondtools.regexbench.PSSearchBenchmark.benchmarkFind","avgt",1,10,"53,689991","0,243262","us/op",test12
"com.almondtools.regexbench.Re2JBenchmark.benchmarkFind","avgt",1,10,"3,038871","0,020364","us/op",test1
"com.almondtools.regexbench.Re2JBenchmark.benchmarkFind","avgt",1,10,"12,205621","0,104147","us/op",test2
"com.almondtools.regexbench.Re2JBenchmark.benchmarkFind","avgt",1,10,"151,903938","3,366338","us/op",test3
"com.almondtools.regexbench.Re2JBenchmark.benchmarkFind","avgt",1,10,"141,075622","1,039156","us/op",test4
"com.almondtools.regexbench.Re2JBenchmark.benchmarkFind","avgt",1,10,"7,080142","0,063522","us/op",test5
"com.almondtools.regexbench.Re2JBenchmark.benchmarkFind","avgt",1,10,"7,421946","0,118385","us/op",test6
"com.almondtools.regexbench.Re2JBenchmark.benchmarkFind","avgt",1,10,"3,423171","0,045841","us/op",test7
"com.almondtools.regexbench.Re2JBenchmark.benchmarkFind","avgt",1,10,"88,638767","0,827839","us/op",test8
"com.almondtools.regexbench.Re2JBenchmark.benchmarkFind","avgt",1,10,"101,299700","0,975394","us/op",test9
"com.almondtools.regexbench.Re2JBenchmark.benchmarkFind","avgt",1,10,"51,463916","0,281128","us/op",test10
"com.almondtools.regexbench.Re2JBenchmark.benchmarkFind","avgt",1,9,"9431,919086","88,285133","us/op",test11
"com.almondtools.regexbench.Re2JBenchmark.benchmarkFind","avgt",1,10,"1100,845395","10,530213","us/op",test12
"com.almondtools.regexbench.RexlexDefaultBenchmark.benchmarkFind","avgt",1,10,"0,199510","0,015513","us/op",test1
"com.almondtools.regexbench.RexlexDefaultBenchmark.benchmarkFind","avgt",1,10,"0,873582","0,004976","us/op",test2
"com.almondtools.regexbench.RexlexDefaultBenchmark.benchmarkFind","avgt",1,10,"7,445264","0,045495","us/op",test3
"com.almondtools.regexbench.RexlexDefaultBenchmark.benchmarkFind","avgt",1,10,"6,092545","0,031385","us/op",test4
"com.almondtools.regexbench.RexlexDefaultBenchmark.benchmarkFind","avgt",1,10,"6,943139","0,035816","us/op",test5
"com.almondtools.regexbench.RexlexDefaultBenchmark.benchmarkFind","avgt",1,10,"4,257609","0,026862","us/op",test6
"com.almondtools.regexbench.RexlexDefaultBenchmark.benchmarkFind","avgt",1,10,"3,229032","0,023625","us/op",test7
"com.almondtools.regexbench.RexlexDefaultBenchmark.benchmarkFind","avgt",1,10,"11,203789","0,046432","us/op",test8
"com.almondtools.regexbench.RexlexDefaultBenchmark.benchmarkFind","avgt",1,10,"7,378651","0,037836","us/op",test9
"com.almondtools.regexbench.RexlexDefaultBenchmark.benchmarkFind","avgt",1,10,"1,197176","0,012585","us/op",test10
"com.almondtools.regexbench.RexlexDefaultBenchmark.benchmarkFind","avgt",1,10,"814,123793","23,430374","us/op",test11
"com.almondtools.regexbench.RexlexDefaultBenchmark.benchmarkFind","avgt",1,10,"52,350990","0,170220","us/op",test12
"com.almondtools.regexbench.RexlexOptimizedBenchmark.benchmarkFind","avgt",1,10,"0,282096","0,056986","us/op",test1
"com.almondtools.regexbench.RexlexOptimizedBenchmark.benchmarkFind","avgt",1,10,"1,122118","0,014799","us/op",test2
"com.almondtools.regexbench.RexlexOptimizedBenchmark.benchmarkFind","avgt",1,10,"6,591060","0,040324","us/op",test3
"com.almondtools.regexbench.RexlexOptimizedBenchmark.benchmarkFind","avgt",1,10,"6,849728","0,110371","us/op",test4
"com.almondtools.regexbench.RexlexOptimizedBenchmark.benchmarkFind","avgt",1,10,"0,307075","0,003244","us/op",test5
"com.almondtools.regexbench.RexlexOptimizedBenchmark.benchmarkFind","avgt",1,10,"2,559680","0,024057","us/op",test6
"com.almondtools.regexbench.RexlexOptimizedBenchmark.benchmarkFind","avgt",1,10,"0,472222","0,003971","us/op",test7
"com.almondtools.regexbench.RexlexOptimizedBenchmark.benchmarkFind","avgt",1,10,"2,689591","0,017775","us/op",test8
"com.almondtools.regexbench.RexlexOptimizedBenchmark.benchmarkFind","avgt",1,10,"2,917741","0,021573","us/op",test9
"com.almondtools.regexbench.RexlexOptimizedBenchmark.benchmarkFind","avgt",1,10,"1,448079","0,010166","us/op",test10
"com.almondtools.regexbench.RexlexOptimizedBenchmark.benchmarkFind","avgt",1,10,"771,038268","4,072548","us/op",test11
"com.almondtools.regexbench.RexlexOptimizedBenchmark.benchmarkFind","avgt",1,10,"63,360748","1,009462","us/op",test12
"com.almondtools.regexbench.RexlexSearchBenchmark.benchmarkFind","avgt",1,10,"0,302389","0,007852","us/op",test1
"com.almondtools.regexbench.RexlexSearchBenchmark.benchmarkFind","avgt",1,10,"0,999613","0,003891","us/op",test2
"com.almondtools.regexbench.RexlexSearchBenchmark.benchmarkFind","avgt",1,10,"6,553581","0,063814","us/op",test3
"com.almondtools.regexbench.RexlexSearchBenchmark.benchmarkFind","avgt",1,10,"6,698347","0,026030","us/op",test4
"com.almondtools.regexbench.RexlexSearchBenchmark.benchmarkFind","avgt",1,10,"0,307612","0,002177","us/op",test5
"com.almondtools.regexbench.RexlexSearchBenchmark.benchmarkFind","avgt",1,10,"2,506561","0,087313","us/op",test6
"com.almondtools.regexbench.RexlexSearchBenchmark.benchmarkFind","avgt",1,10,"1,740325","0,017558","us/op",test7
"com.almondtools.regexbench.RexlexSearchBenchmark.benchmarkFind","avgt",1,10,"4,553892","0,160714","us/op",test8
"com.almondtools.regexbench.RexlexSearchBenchmark.benchmarkFind","avgt",1,10,"7,578988","0,046953","us/op",test9
"com.almondtools.regexbench.RexlexSearchBenchmark.benchmarkFind","avgt",1,10,"1,033649","0,008515","us/op",test10
"com.almondtools.regexbench.RexlexSearchBenchmark.benchmarkFind","avgt",1,10,"732,527643","5,799751","us/op",test11
"com.almondtools.regexbench.RexlexSearchBenchmark.benchmarkFind","avgt",1,10,"47,601077","1,278254","us/op",test12
"com.almondtools.regexbench.SCBPGlushkovBenchmark.benchmarkFind","avgt",1,10,"2,901337","0,010984","us/op",test1
"com.almondtools.regexbench.SCBPGlushkovBenchmark.benchmarkFind","avgt",1,10,"9,907783","0,074199","us/op",test2
"com.almondtools.regexbench.SCBPGlushkovBenchmark.benchmarkFind","avgt",1,10,"69,937013","0,602470","us/op",test3
"com.almondtools.regexbench.SCBPGlushkovBenchmark.benchmarkFind","avgt",1,10,"72,426165","0,476070","us/op",test4
"com.almondtools.regexbench.SCBPGlushkovBenchmark.benchmarkFind","avgt",1,10,"6,714393","0,092692","us/op",test5
"com.almondtools.regexbench.SCBPGlushkovBenchmark.benchmarkFind","avgt",1,10,"11,474394","0,124567","us/op",test6
"com.almondtools.regexbench.SCBPGlushkovBenchmark.benchmarkFind","avgt",1,10,"15,580851","0,132408","us/op",test7
"com.almondtools.regexbench.SCBPGlushkovBenchmark.benchmarkFind","avgt",1,10,"63,672625","0,310383","us/op",test8
"com.almondtools.regexbench.SCBPGlushkovBenchmark.benchmarkFind","avgt",1,10,"83,750940","0,374418","us/op",test9
"com.almondtools.regexbench.SCBPGlushkovBenchmark.benchmarkFind","avgt",1,10,"29,045925","0,799919","us/op",test10
"com.almondtools.regexbench.SCBPGlushkovBenchmark.benchmarkFind","avgt",1,10,"7197,118711","45,352864","us/op",test11
"com.almondtools.regexbench.SCBPGlushkovBenchmark.benchmarkFind","avgt",1,10,"548,075867","2,709079","us/op",test12
"com.almondtools.regexbench.SCMultiFactorBenchmark.benchmarkFind","avgt",1,10,"1,627674","0,012989","us/op",test1
"com.almondtools.regexbench.SCMultiFactorBenchmark.benchmarkFind","avgt",1,10,"4,400960","0,023186","us/op",test2
"com.almondtools.regexbench.SCMultiFactorBenchmark.benchmarkFind","avgt",1,10,"28,830160","0,194056","us/op",test3
"com.almondtools.regexbench.SCMultiFactorBenchmark.benchmarkFind","avgt",1,10,"7,829017","0,043286","us/op",test4
"com.almondtools.regexbench.SCMultiFactorBenchmark.benchmarkFind","avgt",1,10,"114,170586","1,501403","us/op",test5
"com.almondtools.regexbench.SCMultiFactorBenchmark.benchmarkFind","avgt",1,10,"54,309914","0,372455","us/op",test6
"com.almondtools.regexbench.SCMultiFactorBenchmark.benchmarkFind","avgt",1,10,"20,330356","0,086758","us/op",test7
"com.almondtools.regexbench.SCMultiFactorBenchmark.benchmarkFind","avgt",1,10,"100,780480","0,631025","us/op",test8
"com.almondtools.regexbench.SCMultiFactorBenchmark.benchmarkFind","avgt",1,10,"15,985994","1,126842","us/op",test9
"com.almondtools.regexbench.SCMultiFactorBenchmark.benchmarkFind","avgt",1,10,"1,702596","0,012908","us/op",test10
"com.almondtools.regexbench.SCMultiFactorBenchmark.benchmarkFind","avgt",1,10,"1380,186122","11,306053","us/op",test11
"com.almondtools.regexbench.SCMultiFactorBenchmark.benchmarkFind","avgt",1,10,"64,572683","0,726575","us/op",test12
