"Benchmark","Mode","Threads","Samples","Score","Score Error (99,9%)","Unit","Param: name"
"com.almondtools.regexbench.PSSearchBenchmark.benchmarkPrepare","avgt",1,10,"6517,562803","54,506345","us/op",test12
"com.almondtools.regexbench.Re2JBenchmark.benchmarkPrepare","avgt",1,10,"2,350265","0,021224","us/op",test1
"com.almondtools.regexbench.Re2JBenchmark.benchmarkPrepare","avgt",1,10,"2,311515","0,016103","us/op",test2
"com.almondtools.regexbench.Re2JBenchmark.benchmarkPrepare","avgt",1,10,"2,155988","0,007128","us/op",test3
"com.almondtools.regexbench.Re2JBenchmark.benchmarkPrepare","avgt",1,10,"2,211018","0,015510","us/op",test4
"com.almondtools.regexbench.Re2JBenchmark.benchmarkPrepare","avgt",1,10,"0,453320","0,001620","us/op",test5
"com.almondtools.regexbench.Re2JBenchmark.benchmarkPrepare","avgt",1,10,"0,449413","0,001530","us/op",test6
"com.almondtools.regexbench.Re2JBenchmark.benchmarkPrepare","avgt",1,10,"1,694126","0,024786","us/op",test7
"com.almondtools.regexbench.Re2JBenchmark.benchmarkPrepare","avgt",1,10,"8,323539","0,405788","us/op",test8
"com.almondtools.regexbench.Re2JBenchmark.benchmarkPrepare","avgt",1,10,"4,478208","0,034687","us/op",test9
"com.almondtools.regexbench.Re2JBenchmark.benchmarkPrepare","avgt",1,10,"354,492582","2,701997","us/op",test10
"com.almondtools.regexbench.Re2JBenchmark.benchmarkPrepare","avgt",1,9,"3,301612","0,017694","us/op",test11
"com.almondtools.regexbench.Re2JBenchmark.benchmarkPrepare","avgt",1,10,"4,103379","0,044752","us/op",test12
"com.almondtools.regexbench.RexlexDefaultBenchmark.benchmarkPrepare","avgt",1,10,"560,998052","5,569039","us/op",test1
"com.almondtools.regexbench.RexlexDefaultBenchmark.benchmarkPrepare","avgt",1,10,"557,403826","3,006734","us/op",test2
"com.almondtools.regexbench.RexlexDefaultBenchmark.benchmarkPrepare","avgt",1,10,"565,913308","2,662635","us/op",test3
"com.almondtools.regexbench.RexlexDefaultBenchmark.benchmarkPrepare","avgt",1,10,"556,741055","7,904724","us/op",test4
"com.almondtools.regexbench.RexlexDefaultBenchmark.benchmarkPrepare","avgt",1,10,"62,311407","0,487025","us/op",test5
"com.almondtools.regexbench.RexlexDefaultBenchmark.benchmarkPrepare","avgt",1,10,"65,972360","0,288012","us/op",test6
"com.almondtools.regexbench.RexlexDefaultBenchmark.benchmarkPrepare","avgt",1,10,"641,281983","5,401011","us/op",test7
"com.almondtools.regexbench.RexlexDefaultBenchmark.benchmarkPrepare","avgt",1,10,"16142,572494","1248,388802","us/op",test8
"com.almondtools.regexbench.RexlexDefaultBenchmark.benchmarkPrepare","avgt",1,10,"9158,977391","146,525701","us/op",test9
"com.almondtools.regexbench.RexlexDefaultBenchmark.benchmarkPrepare","avgt",1,10,"184138,388317","3699,037585","us/op",test10
"com.almondtools.regexbench.RexlexDefaultBenchmark.benchmarkPrepare","avgt",1,10,"2847,667708","195,896371","us/op",test11
"com.almondtools.regexbench.RexlexDefaultBenchmark.benchmarkPrepare","avgt",1,10,"3085,095504","160,419010","us/op",test12
"com.almondtools.regexbench.RexlexOptimizedBenchmark.benchmarkPrepare","avgt",1,10,"1686,200261","54,382895","us/op",test1
"com.almondtools.regexbench.RexlexOptimizedBenchmark.benchmarkPrepare","avgt",1,10,"1656,121159","35,177048","us/op",test2
"com.almondtools.regexbench.RexlexOptimizedBenchmark.benchmarkPrepare","avgt",1,10,"1700,355739","184,457482","us/op",test3
"com.almondtools.regexbench.RexlexOptimizedBenchmark.benchmarkPrepare","avgt",1,10,"1676,547602","85,827112","us/op",test4
"com.almondtools.regexbench.RexlexOptimizedBenchmark.benchmarkPrepare","avgt",1,10,"206,435793","1,681585","us/op",test5
"com.almondtools.regexbench.RexlexOptimizedBenchmark.benchmarkPrepare","avgt",1,10,"210,561598","1,602842","us/op",test6
"com.almondtools.regexbench.RexlexOptimizedBenchmark.benchmarkPrepare","avgt",1,10,"697,749556","3,932308","us/op",test7
"com.almondtools.regexbench.RexlexOptimizedBenchmark.benchmarkPrepare","avgt",1,10,"16152,204974","311,136731","us/op",test8
"com.almondtools.regexbench.RexlexOptimizedBenchmark.benchmarkPrepare","avgt",1,10,"9567,256732","65,655872","us/op",test9
"com.almondtools.regexbench.RexlexOptimizedBenchmark.benchmarkPrepare","avgt",1,10,"209994,505400","1697,009105","us/op",test10
"com.almondtools.regexbench.RexlexOptimizedBenchmark.benchmarkPrepare","avgt",1,10,"9019,287149","72,558131","us/op",test11
"com.almondtools.regexbench.RexlexOptimizedBenchmark.benchmarkPrepare","avgt",1,10,"3281,371518","101,426211","us/op",test12
"com.almondtools.regexbench.RexlexSearchBenchmark.benchmarkPrepare","avgt",1,10,"1664,360642","28,396789","us/op",test1
"com.almondtools.regexbench.RexlexSearchBenchmark.benchmarkPrepare","avgt",1,10,"1688,634176","212,641689","us/op",test2
"com.almondtools.regexbench.RexlexSearchBenchmark.benchmarkPrepare","avgt",1,10,"1676,151449","70,451269","us/op",test3
"com.almondtools.regexbench.RexlexSearchBenchmark.benchmarkPrepare","avgt",1,10,"1687,246670","62,006976","us/op",test4
"com.almondtools.regexbench.RexlexSearchBenchmark.benchmarkPrepare","avgt",1,10,"194,827948","1,540510","us/op",test5
"com.almondtools.regexbench.RexlexSearchBenchmark.benchmarkPrepare","avgt",1,10,"211,210267","1,956380","us/op",test6
"com.almondtools.regexbench.RexlexSearchBenchmark.benchmarkPrepare","avgt",1,10,"2052,385978","42,930198","us/op",test7
"com.almondtools.regexbench.RexlexSearchBenchmark.benchmarkPrepare","avgt",1,10,"49943,406294","668,695646","us/op",test8
"com.almondtools.regexbench.RexlexSearchBenchmark.benchmarkPrepare","avgt",1,10,"28752,263020","309,268481","us/op",test9
"com.almondtools.regexbench.RexlexSearchBenchmark.benchmarkPrepare","avgt",1,10,"1426312,747800","247837,469327","us/op",test10
"com.almondtools.regexbench.RexlexSearchBenchmark.benchmarkPrepare","avgt",1,10,"9593,410541","155,847862","us/op",test11
"com.almondtools.regexbench.RexlexSearchBenchmark.benchmarkPrepare","avgt",1,10,"9856,781145","140,493146","us/op",test12
"com.almondtools.regexbench.SCBPGlushkovBenchmark.benchmarkPrepare","avgt",1,10,"183,236607","1,744311","us/op",test1
"com.almondtools.regexbench.SCBPGlushkovBenchmark.benchmarkPrepare","avgt",1,10,"181,465179","1,887993","us/op",test2
"com.almondtools.regexbench.SCBPGlushkovBenchmark.benchmarkPrepare","avgt",1,10,"178,996937","1,369755","us/op",test3
"com.almondtools.regexbench.SCBPGlushkovBenchmark.benchmarkPrepare","avgt",1,10,"181,087956","0,997685","us/op",test4
"com.almondtools.regexbench.SCBPGlushkovBenchmark.benchmarkPrepare","avgt",1,10,"11,601091","0,124043","us/op",test5
"com.almondtools.regexbench.SCBPGlushkovBenchmark.benchmarkPrepare","avgt",1,10,"11,349640","0,056523","us/op",test6
"com.almondtools.regexbench.SCBPGlushkovBenchmark.benchmarkPrepare","avgt",1,10,"76,342393","0,392182","us/op",test7
"com.almondtools.regexbench.SCBPGlushkovBenchmark.benchmarkPrepare","avgt",1,10,"2420,500809","76,124553","us/op",test8
"com.almondtools.regexbench.SCBPGlushkovBenchmark.benchmarkPrepare","avgt",1,10,"420,177226","17,779875","us/op",test9
"com.almondtools.regexbench.SCBPGlushkovBenchmark.benchmarkPrepare","avgt",1,10,"13480870,162800","1624999,608076","us/op",test10
"com.almondtools.regexbench.SCBPGlushkovBenchmark.benchmarkPrepare","avgt",1,10,"257,500935","8,805451","us/op",test11
"com.almondtools.regexbench.SCBPGlushkovBenchmark.benchmarkPrepare","avgt",1,10,"408,070878","4,976476","us/op",test12
"com.almondtools.regexbench.SCMultiFactorBenchmark.benchmarkPrepare","avgt",1,10,"47,742669","0,553095","us/op",test1
"com.almondtools.regexbench.SCMultiFactorBenchmark.benchmarkPrepare","avgt",1,10,"47,921841","0,328451","us/op",test2
"com.almondtools.regexbench.SCMultiFactorBenchmark.benchmarkPrepare","avgt",1,10,"46,735430","0,322377","us/op",test3
"com.almondtools.regexbench.SCMultiFactorBenchmark.benchmarkPrepare","avgt",1,10,"47,637091","0,916435","us/op",test4
"com.almondtools.regexbench.SCMultiFactorBenchmark.benchmarkPrepare","avgt",1,10,"14,460440","0,102656","us/op",test5
"com.almondtools.regexbench.SCMultiFactorBenchmark.benchmarkPrepare","avgt",1,10,"14,623032","0,116804","us/op",test6
"com.almondtools.regexbench.SCMultiFactorBenchmark.benchmarkPrepare","avgt",1,10,"26,912808","0,102065","us/op",test7
"com.almondtools.regexbench.SCMultiFactorBenchmark.benchmarkPrepare","avgt",1,10,"136,994349","1,376357","us/op",test8
"com.almondtools.regexbench.SCMultiFactorBenchmark.benchmarkPrepare","avgt",1,10,"96,330353","0,615696","us/op",test9
"com.almondtools.regexbench.SCMultiFactorBenchmark.benchmarkPrepare","avgt",1,10,"877373,027650","14028,791471","us/op",test10
"com.almondtools.regexbench.SCMultiFactorBenchmark.benchmarkPrepare","avgt",1,10,"78,398581","0,896016","us/op",test11
"com.almondtools.regexbench.SCMultiFactorBenchmark.benchmarkPrepare","avgt",1,10,"88,623867","1,094464","us/op",test12
